	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	PRICE
110.0	-0.4422920193508216	-0.4905862408856982	-0.3775925442491569	-0.27071455537293126	-2.067442044737066	0.282486919558855	-0.4963221744448316	-0.2985639971462116	-0.5269549262234655	-0.1501735910563191	1.1313342441578702	0.40167762471995067	-0.08638912469186709
111.0	-0.4422920193508216	-0.4905862408856982	-0.16670363614710917	-0.27071455537293126	0.3740371100914308	0.5409919556281496	0.4656658511071705	-0.2986424695377272	-0.4128884635348495	0.13282989960167532	-0.31135827107073255	3.223786238916168e-05	0.033329340375413095
112.0	-0.4422920193508216	-0.4905862408856982	-0.16670363614710917	-0.27071455537293126	0.3740371100914308	0.14229764999819916	0.8653152881931131	-0.29889603785368135	-0.4128884635348495	0.13282989960167532	-0.31135827107073255	0.4175908476456503	-0.4020105325965143
113.0	-0.4422920193508216	-0.4905862408856982	-0.16670363614710917	-0.27071455537293126	0.3740371100914308	0.23128303741436018	0.9537333052475251	1.692758764294981	-0.4128884635348495	0.13282989960167532	-0.31135827107073255	0.43884480977244106	-0.41289402942081266
114.0	-0.4422920193508216	-0.4905862408856982	-0.16670363614710917	-0.27071455537293126	0.3740371100914308	0.3118172986513327	0.5576205888437593	-0.29897185016412864	-0.4128884635348495	0.13282989960167532	-0.31135827107073255	0.3499051528726395	-0.43466102306940896
115.0	-0.4422920193508216	-0.4905862408856982	-0.16670363614710917	-0.27071455537293126	0.3740371100914308	0.1497545260386596	0.6990894161308184	-0.2988102111203887	-0.4128884635348495	0.13282989960167532	-0.31135827107073255	-0.12781851893107565	-0.45642801671800526
116.0	-0.4422920193508216	-0.4905862408856982	-0.16670363614710917	-0.27071455537293126	0.3740371100914308	0.2730415432409385	0.14382426902911113	-0.2986013165188467	-0.4128884635348495	0.13282989960167532	-0.31135827107073255	0.3996067258460582	-0.14080660881335802
118.0	-0.4422920193508216	-0.4905862408856982	-0.16670363614710917	-0.27071455537293126	0.3740371100914308	0.12191552215427402	0.16504459312216982	-0.2987989448946875	-0.4128884635348495	0.13282989960167532	-0.31135827107073255	-0.19626717644709998	-0.22787458340774358
119.0	-0.4422920193508216	-0.4905862408856982	-0.16670363614710917	-0.27071455537293126	0.3740371100914308	0.051820887373946085	-0.11435634076977173	-0.298578549354409	-0.4128884635348495	0.13282989960167532	-0.31135827107073255	0.3799876838828665	-0.34759304847502337
120.0	-1.332248025898831	-0.4905862408856982	2.107987758829462	-0.27071455537293126	0.5259370721470759	-2.794284760994131	0.04479608992816982	-0.2989709113119869	-0.8691543142893136	-1.3057711779097962	0.2936418159606178	0.35437393465314393	-0.05373863421897246
121.0	-1.332248025898831	-0.4905862408856982	2.107987758829462	-0.27071455537293126	0.5259370721470759	0.1875360313103257	0.5540838681615825	-0.2990180886321104	-0.8691543142893136	-1.3057711779097962	0.2936418159606178	0.22924804479901129	-0.23875808023204154
122.0	-0.4422920193508216	-0.4905862408856982	2.107987758829462	-0.27071455537293126	0.5259370721470759	0.16615965332767252	0.8653152881931131	-0.29910454126683095	-0.8691543142893136	-1.3057711779097962	0.2936418159606178	0.23382582125708887	-0.21699108658344524
123.0	-0.4422920193508216	-0.4905862408856982	2.107987758829462	-0.27071455537293126	0.5259370721470759	0.11396152104444958	1.0103208361623486	-0.2992160299586652	-0.8691543142893136	-1.3057711779097962	0.2936418159606178	0.14902796210507216	-0.565262984960987
124.0	-0.4422920193508216	-0.4905862408856982	2.107987758829462	-0.27071455537293126	0.5259370721470759	0.12539539763982221	0.9678801879762307	-0.29916760083568594	-0.8691543142893136	-1.3057711779097962	0.2936418159606178	0.24788613466404308	-0.4020105325965143
125.0	-0.4422920193508216	-0.4905862408856982	2.107987758829462	-0.27071455537293126	0.5259370721470759	0.1785877800617732	0.7061628574951715	-0.2991780846846023	-0.8691543142893136	-1.3057711779097962	0.2936418159606178	0.3093591328153766	-0.11903961516476173
126.0	0.4476639871971878	-0.4905862408856982	2.107987758829462	-0.27071455537293126	0.5259370721470759	-0.006839870811009209	0.9608067466118776	-0.29936249089278	-0.8691543142893136	-1.3057711779097962	0.2936418159606178	0.02891582741931049	-0.7393989341497582
127.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.03293013473811303	0.9749536293405837	-0.2993381589747727	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.3866363592148372	-0.6849814500282673
128.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.39980843592876564	1.0739818084415251	-0.29931922545658046	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.43884480977244106	-0.48907850719089985
129.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.005091130853727461	0.9289762604722895	-0.2991882555828047	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.43884480977244106	-0.8917678896899327
130.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.4132308128015944	1.0775185291237017	-0.2990798181604313	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.4185717997438102	-0.3584765452993217
132.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.370478056836288	1.042151322301937	-0.2989163796500862	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.3174247389557999	0.05509633402400939
133.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.09705926868607263	0.9537333052475251	-0.298804890958252	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.34936017948477294	-0.4455445198937073
134.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.06474613917741082	1.0598349257128195	1.5347186537650945	-0.6410213889120816	0.16230942987854974	1.2709496488574128	-1.0232097951956258	-0.7502824309740563
135.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.352084429269819	1.0527614843484663	-0.2990859206993527	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.41453899667359856	-0.47819501036660156
136.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.156714277009756	0.8865356122861717	-0.29919842648100714	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.23556973609826173	-0.5543794881366891
137.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.4112423125241383	1.0598349257128195	-0.29929004280250737	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.40810831069677433	-0.5870299786095834
138.0	-0.4422920193508216	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.11445864611381361	1.0527614843484663	-0.29943180947591336	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.3858733964718242	-1.0006028579329145
139.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.26061341650683784	1.042151322301937	-0.2994317312382349	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.43884480977244106	-0.5108455008394962
140.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	0.2720472931022105	0.890072332968348	-0.29947617023961165	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.3427115041528023	-0.9244183801628273
141.0	0.4476639871971878	-0.4905862408856982	1.5611310040269104	-0.27071455537293126	0.7180458476880386	-0.3021321620132418	1.1164224566276428	-0.2996111302349899	-0.6410213889120816	0.16230942987854974	1.2709496488574128	0.43884480977244106	-0.8808843928656345
142.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	3.686495268754917	1.8215543955628715	-0.11123613537745507	1.1164224566276428	-0.2997032942202395	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.43884480977244106	-0.9897193611086164
143.0	1.3376199937451971	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	-0.07892300586879326	1.1164224566276428	-0.2996327238342504	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.43884480977244106	-0.7502824309740563
144.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	-0.35979867005946903	1.0386146016197602	-0.29968428246436885	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.43884480977244106	-1.1638553102973872
145.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	-2.7941555084760963	1.1164224566276428	-0.2996270124837213	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-2.002526973191606	-0.9461853738114235
146.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	0.0006170052294512102	1.1164224566276428	-0.29955073074720323	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-2.0422010358282825	-0.7502824309740563
147.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	-0.3483647934640964	0.9643434672940544	-0.2995943873717951	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.3822765721119053	-0.8591173992170382
148.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	-0.21911227542944914	0.897145774332701	-0.2995405598490008	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.0038470515774544417	-0.5108455008394962
149.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	-0.014793871920833656	0.9360497018366426	-0.29954361111846156	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-0.05217621269521474	-0.7720494246226527
150.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	0.246196789495281	1.020930998208878	0.965148354429662	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.17616763682082065	-0.10815611834046339
151.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	-0.11073901030809105	1.1164224566276428	-0.2994920524883431	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-0.16389575720783353	-0.3149425580021288
152.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	3.686495268754917	1.8215543955628715	-0.30561203749879	0.6920159747664654	-0.2994775002801458	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-0.14558465137552193	-0.7829329214469508
153.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	0.04088413584793747	1.0633716463949956	-0.29946732938194337	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-1.032038364079062	-0.3367095516507254
154.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	3.686495268754917	1.8215543955628715	0.2496766649808292	0.9749536293405837	-0.29936859343170147	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-0.3882068036536579	-0.5979134754338817
155.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	3.686495268754917	1.8215543955628715	0.26111054157620184	0.5010330579289354	-0.2993716447011622	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-2.92789178578881	-0.7502824309740563
156.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	-0.17635951946414274	0.9042192156970541	-0.29937876432990385	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-2.921134115779266	-1.022369851581511
157.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	0.63316057477459	0.6543364714431479	1.0244677188910547	-0.29926852744092536	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.07403962393465101	2.046776252870577
158.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	0.63316057477459	0.21835778561089544	1.1164224566276428	-0.2993624126551015	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-0.029941298470264662	0.19658179273988588
159.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	1.8215543955628715	-2.793966600949738	1.1164224566276428	-0.2993556842147522	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.08363115556110019	0.08774682449690402
160.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	3.686495268754917	0.63316057477459	-2.794095853467773	0.8547051261465832	-0.29933025696924614	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-0.19310633079747444	0.4904362069959368
161.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	0.63316057477459	0.9257667593159071	0.7910441538674067	-0.29919529697386793	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.19393376926526631	2.9936404765845195
162.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	3.686495268754917	0.63316057477459	1.0813669060268478	1.0527614843484663	-0.29914068707428876	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.3593876898215155	2.9936404765845195
163.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	3.686495268754917	0.63316057477459	1.3662195707724358	0.9006824950148778	1.3907613253616335	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.34674430722301397	2.9936404765845195
164.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	0.63316057477459	0.11296727090572152	0.8264113606891715	1.5941792894100024	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.41933476248682316	0.022445843551114758
166.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	0.63316057477459	1.1445017898360794	0.9820270707049368	-0.2991366187150078	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	0.13801949967017033	2.9936404765845195
167.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	0.63316057477459	0.12440114750109417	0.38078455473493533	-0.2988393155367833	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-1.4063260868657281	0.14216430861839496
168.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	0.63316057477459	0.3441304281599945	0.97849035002276	-0.29909429213095007	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-0.6490310670865329	0.14216430861839496
169.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	0.63316057477459	0.3853918089172088	0.946659863883172	-0.2989671559034198	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-0.2898936044825529	-0.021088143746077828
170.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	0.63316057477459	0.12340689736236611	0.9254395397901128	-0.2988393155367833	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-0.70134851232171	-0.5543794881366891
171.0	0.4476639871971878	-0.4905862408856982	1.2251631573264063	-0.27071455537293126	0.63316057477459	-2.7942797897434373	1.020930998208878	-0.29886841995317787	-0.5269549262234655	-0.03815137600419631	-1.754050786299337	-0.09272223275247767	-0.36936004212361967
172.0	-0.4422920193508216	-0.4905862408856982	-1.0335297687596645	-0.27071455537293126	-2.0674867211964942	-0.027221998654934354	0.7096995781773477	-0.2987061550080101	-0.5269549262234655	-0.6690133239293089	-0.8698198898689015	0.43884480977244106	0.06597983084830773
173.0	-0.4422920193508216	-0.4905862408856982	-1.0335297687596645	-0.27071455537293126	-2.0674867211964942	0.3923515598883052	0.5540838681615825	-0.29866687969341305	-0.5269549262234655	-0.6690133239293089	-0.8698198898689015	0.4235855549121812	0.12039731496979866
174.0	-0.4422920193508216	-0.4905862408856982	-1.0335297687596645	-0.27071455537293126	-2.0674867211964942	0.11545289625254167	0.009428883106405031	-0.29862337954417806	-0.5269549262234655	-0.6690133239293089	-0.8698198898689015	0.3988437631030453	0.011562346726816804
175.0	-1.332248025898831	-0.4905862408856982	-1.0335297687596645	-0.27071455537293126	-2.0674867211964942	0.45697781890562883	-1.2496436797484216	-0.29828664457599957	-0.5269549262234655	-0.6690133239293089	-0.8698198898689015	0.3741019712939088	0.7516401307790931
176.0	-1.332248025898831	-0.4905862408856982	-1.0335297687596645	-0.27071455537293126	-2.0674867211964942	-2.7942101922337264	-0.7509660635615379	-0.2979560121467425	-0.5269549262234655	-0.6690133239293089	-0.8698198898689015	0.3988437631030453	0.07686332767260569
177.0	-1.332248025898831	-0.4905862408856982	-1.0335297687596645	-0.27071455537293126	-2.0674867211964942	0.3421419278825384	0.17565475516869966	-0.2981417483954543	-0.5269549262234655	-0.6690133239293089	-0.8698198898689015	0.4246755016879143	0.2292322832127805
178.0	-1.332248025898831	-0.4905862408856982	-1.0335297687596645	-0.27071455537293126	-2.0674867211964942	-2.793792607175461	0.21102196199046444	-0.29845642033830144	-0.5269549262234655	-0.6690133239293089	-0.8698198898689015	0.37748080629868075	0.806057614900584
179.0	-1.332248025898831	-0.4905862408856982	-1.2647803645405309	-0.27071455537293126	0.11044599946545855	-2.7937329521671375	-0.35485334715777245	1.9126066408241795	-0.7550878516006976	-1.2762916476329218	-0.31135827107073255	0.43884480977244106	1.600552883074352
180.0	-1.332248025898831	-0.4905862408856982	-1.2647803645405309	-0.27071455537293126	0.11044599946545855	1.062973278460379	0.5257901027041708	1.8437574837616548	-0.7550878516006976	-1.2762916476329218	-0.31135827107073255	0.4242395229776209	1.8835238005061041
181.0	-1.332248025898831	-0.4905862408856982	-1.2647803645405309	-0.27071455537293126	5.791759118880802e-06	0.2571335410212896	-0.2204579612350661	-0.29870474672979747	-0.7550878516006976	-1.2762916476329218	-0.31135827107073255	0.43884480977244106	1.4917179148313702
182.0	-0.4422920193508216	-0.4905862408856982	-1.2647803645405309	-0.27071455537293126	0.11044599946545855	0.7597269861483219	0.8405582434178777	-0.2986243966339983	-0.7550878516006976	-1.2762916476329218	-0.31135827107073255	0.40854428940706766	1.676737360844439
183.0	-0.4422920193508216	-0.4905862408856982	-1.2647803645405309	-0.27071455537293126	0.11044599946545855	0.4654289450848173	0.9608067466118776	1.926689422950605	-0.7550878516006976	-1.2762916476329218	-0.31135827107073255	0.43884480977244106	1.089028532332337
184.0	-0.4422920193508216	-0.4905862408856982	-1.2647803645405309	-0.27071455537293126	0.11044599946545855	-0.01131399643528546	0.7556769470456419	-0.29839961978372487	-0.7550878516006976	-1.2762916476329218	-0.31135827107073255	0.3745379500042022	0.42513522605014753
185.0	-1.332248025898831	-0.4905862408856982	-1.2647803645405309	-0.27071455537293126	0.11044599946545855	0.2616076666455659	0.012965603788581309	-0.2981713222379198	-0.7550878516006976	-1.2762916476329218	-0.31135827107073255	0.3321390204281938	0.7734071244276898
186.0	-1.332248025898831	-0.4905862408856982	-1.2647803645405309	-0.27071455537293126	0.11044599946545855	1.0957835330384047	-0.5246159399022433	-0.2982343035690963	-0.7550878516006976	-1.2762916476329218	-0.31135827107073255	0.3923040824486479	2.9936404765845195
187.0	-1.332248025898831	1.425913545561226	-1.1222485507888018	-0.27071455537293126	-0.11740394361800897	0.5742993352755394	-0.9667060251743033	-0.2977731706921344	-0.5269549262234655	-0.06763090628107073	-1.5213584451334332	0.4058194224677355	1.0346110482108462
188.0	-0.4422920193508216	1.425913545561226	-1.1222485507888018	-0.27071455537293126	-0.11740394361800897	0.4619490695992691	-1.3911125070354808	-0.2971644033158804	-0.5269549262234655	-0.06763090628107073	-1.5213584451334332	0.28559829310440005	0.795174118076286
189.0	-0.4422920193508216	1.425913545561226	-1.1222485507888018	-0.27071455537293126	-0.11740394361800897	0.7746407382292427	-1.0445138801821858	-0.2971644033158804	-0.5269549262234655	-0.06763090628107073	-1.5213584451334332	0.43884480977244106	1.3502324561154933
190.0	-0.4422920193508216	1.425913545561226	-1.1222485507888018	-0.27071455537293126	-0.11740394361800897	0.6583134719980601	-1.6599032788808932	-0.2956676382888768	-0.5269549262234655	-0.06763090628107073	-1.5213584451334332	0.22935703947658448	1.5787858894257554
191.0	-1.332248025898831	1.425913545561226	-1.1222485507888018	-0.27071455537293126	-0.11740394361800897	0.5529229572928862	-1.3309882554384806	-0.2956676382888768	-0.5269549262234655	-0.06763090628107073	-1.5213584451334332	0.360477636597248	0.8713585958463733
192.0	-0.4422920193508216	1.425913545561226	-1.1222485507888018	-0.27071455537293126	-0.11740394361800897	0.7711608627436946	-1.4901406861364224	-0.2956676382888768	-0.5269549262234655	-0.06763090628107073	-1.5213584451334332	0.3689792214479647	1.513484908479966
193.0	-1.332248025898831	2.0647468077102005	-1.1964232701902118	-0.27071455537293126	-0.27823919755928017	-2.7938224346796225	-2.070162878013365	-0.29587121272828215	-0.9832207769779296	-0.8517864116459303	-1.33520457220071	0.4003696885890712	0.9366595767921625
194.0	-1.332248025898831	2.0647468077102005	-1.1964232701902118	-0.27071455537293126	-0.27823919755928017	0.4858110729287425	-1.7553947372996583	-0.29587121272828215	-0.9832207769779296	-0.8517864116459303	-1.33520457220071	0.21867556107440217	0.7189896403061988
195.0	-1.332248025898831	2.9165244905755006	-1.5556616170950792	-0.27071455537293126	-0.1844186327602053	1.1176570360904219	-1.288547607252363	-0.29631810634776073	-0.6410213889120816	-0.910745472199679	-1.8936661909988788	0.40974323086037395	2.9936404765845195
196.0	-1.332248025898831	2.9165244905755006	-1.4014945532411687	-0.27071455537293126	-0.2648362597308409	0.8253474953043736	-1.2142764729266569	5.417654636734534	-0.8691543142893136	-0.4744484241019377	-2.7313586191961328	0.43884480977244106	1.1760965069267222
197.0	-1.332248025898831	2.9165244905755006	-1.4014945532411687	-0.27071455537293126	-0.2648362597308409	0.7358649828188485	-1.1258584558722449	5.417654636734534	-0.8691543142893136	-0.4744484241019377	-2.7313586191961328	-0.025363522012186453	0.849591602197777
198.0	-1.332248025898831	2.9165244905755006	-1.4014945532411687	-0.27071455537293126	-0.2648362597308409	0.8188848694026412	-1.065734204275245	5.417654636734534	-0.8691543142893136	-0.4744484241019377	-2.7313586191961328	0.3876173113129965	1.317581965642599
199.0	-1.332248025898831	3.5553577527244755	-1.4087665845550321	-0.27071455537293126	-0.269303905673654	0.6702444736627968	-1.879179961175835	-0.2947494408942339	-0.7550878516006976	-0.044047282059571195	-0.683666016936179	0.43884480977244106	1.3502324561154933
200.0	-1.332248025898831	3.5553577527244755	-1.4087665845550321	-0.27071455537293126	-0.269303905673654	0.7497844847610413	-1.9286940507263057	-0.2947494408942339	-0.7550878516006976	-0.044047282059571195	-0.683666016936179	0.3015115160301003	1.1325625196295295
201.0	-1.332248025898831	3.022996700933663	-1.3273198338397587	-0.27071455537293126	-0.21569215435989691	0.26608179226984213	-1.0621974835930683	-0.2958317809383282	-0.8691543142893136	-0.36242620904981493	-1.754050786299337	0.4047294756920024	0.17481479909128958
202.0	-1.332248025898831	3.022996700933663	-1.3273198338397587	-0.27071455537293126	-0.21569215435989691	-2.793419763373438	-1.865033078447129	-0.2958317809383282	-0.8691543142893136	-0.36242620904981493	-1.754050786299337	0.4222776187813017	2.155611221113559
203.0	-1.332248025898831	3.5553577527244755	-1.2327834267595303	-0.27071455537293126	-2.0679062331505245	1.1067202845644133	-1.246106959066245	3.7034671012346263	-0.6410213889120816	-1.0935185599163004	-1.754050786299337	0.3939390026122469	2.8303880242200465
204.0	-1.332248025898831	3.5553577527244755	-1.2327834267595303	-0.27071455537293126	-2.0679062331505245	1.1966999221193024	-1.2920843279345395	3.7034671012346263	-0.6410213889120816	-1.0935185599163004	-1.754050786299337	0.3696331895134044	2.9936404765845195
205.0	-0.4422920193508216	-0.4905862408856982	-0.08234807290629002	-0.27071455537293126	0.11491364540827165	0.13136089847219057	-1.6316095134234814	-0.2976504940122775	-0.6410213889120816	-0.7810355389814316	0.06094947479471393	0.43884480977244106	0.011562346726816804
207.0	0.4476639871971878	-0.4905862408856982	-0.08234807290629002	-0.27071455537293126	0.11491364540827165	0.07767139098087554	0.1508977103934642	-0.29733011071890136	-0.6410213889120816	-0.7810355389814316	0.06094947479471393	0.3574257856251963	0.0006788499025184643
208.0	-0.4422920193508216	-0.4905862408856982	-0.08234807290629002	3.686495268754917	0.11491364540827165	0.21736353547216739	-0.330096302382537	-0.2974206317129029	-0.6410213889120816	-0.7810355389814316	0.06094947479471393	0.26903110211326065	0.20746528956418384
209.0	0.4476639871971878	-0.4905862408856982	-0.08234807290629002	3.686495268754917	0.11491364540827165	-0.14056651446993274	1.1164224566276428	2.7309727577264633	-0.6410213889120816	-0.7810355389814316	0.06094947479471393	0.43884480977244106	-0.2714085707049362
210.0	-0.4422920193508216	-0.4905862408856982	-0.08234807290629002	3.686495268754917	0.11491364540827165	-2.7942400197378885	0.8370215227357009	-0.29770393034667947	-0.6410213889120816	-0.7810355389814316	0.06094947479471393	0.3990617524581917	-0.08638912469186709
211.0	0.4476639871971878	-0.4905862408856982	-0.08234807290629002	3.686495268754917	0.11491364540827165	-0.11073901030809105	0.7132362988595241	2.566673632918165	-0.6410213889120816	-0.7810355389814316	0.06094947479471393	0.42075169329527584	-0.34759304847502337
212.0	-0.4422920193508216	-0.4905862408856982	-0.08234807290629002	3.686495268754917	0.11491364540827165	0.0896023926456122	-0.5175424985378906	-0.29787957393486736	-0.6410213889120816	-0.7810355389814316	0.06094947479471393	0.37388398193876243	-0.010204646921779876
213.0	-0.4422920193508216	-0.4905862408856982	-0.08234807290629002	-0.27071455537293126	0.11491364540827165	0.3719694320443801	-1.2779374452058336	-0.2976504940122775	-0.6410213889120816	-0.7810355389814316	0.06094947479471393	0.31796971234366644	0.6101546720632169
214.0	0.4476639871971878	-0.4905862408856982	-0.08234807290629002	-0.27071455537293126	0.11491364540827165	-0.10676200975317882	-2.0736995986955415	-0.29793050666355797	-0.6410213889120816	-0.7810355389814316	0.06094947479471393	-0.08400265854661461	0.13128081179409662
215.0	-0.4422920193508216	-0.4905862408856982	-0.08234807290629002	-0.27071455537293126	0.11491364540827165	0.27602429365712267	-0.9207286563060091	-0.2976504940122775	-0.6410213889120816	-0.7810355389814316	0.06094947479471393	0.40320355020597654	0.2727662705099731
216.0	-1.332248025898831	-0.4905862408856982	0.39760599380871553	3.686495268754917	-2.0673080153587815	0.12986952326409848	-0.4397346435300079	-0.29830244858705257	-0.5269549262234655	-0.7869314450368066	-0.9628968263352643	0.3941569919673939	0.08774682449690402
217.0	-1.332248025898831	-0.4905862408856982	0.39760599380871553	-0.27071455537293126	-2.0673080153587815	0.5047018255645755	0.5894510749833473	-0.29806069416054887	-0.5269549262234655	-0.7869314450368066	-0.9628968263352643	0.3939390026122469	0.6754556530090059
218.0	-0.4422920193508216	-0.4905862408856982	0.39760599380871553	3.686495268754917	-2.0673080153587815	0.16118840263403222	0.897145774332701	-0.2984767621347063	-0.5269549262234655	-0.7869314450368066	-0.9628968263352643	0.43884480977244106	-0.10815611834046339
219.0	-0.4422920193508216	-0.4905862408856982	0.39760599380871553	3.686495268754917	-2.0673080153587815	0.37097518190565204	0.8476316847822307	-0.29810591553871046	-0.5269549262234655	-0.7869314450368066	-0.9628968263352643	0.4044024916592828	0.05509633402400939
220.0	0.4476639871971878	-0.4905862408856982	-0.7208324222635245	3.686495268754917	0.19533127237890724	0.6583134719980601	0.7096995781773477	-0.2984983557339668	-0.18475553815761742	-0.6041583573201852	-0.4975121440034566	0.38216757743433216	0.4577857165230422
221.0	0.4476639871971878	-0.4905862408856982	-0.7208324222635245	3.686495268754917	0.19533127237890724	0.2670760424085702	0.808727757278289	2.08394715669569	-0.18475553815761742	-0.6041583573201852	-0.4975121440034566	0.42075169329527584	-0.08638912469186709
222.0	0.4476639871971878	-0.4905862408856982	-0.7208324222635245	3.686495268754917	0.19533127237890724	0.6225204670038501	0.32773374450228815	-0.2981772683014843	-0.18475553815761742	-0.6041583573201852	-0.4975121440034566	0.36788927467223154	0.5448536911174278
